trialnum,trialcode,values.CurrentScore,values.QuestionM,values.QuestionM2,values.QuestionS,response
1,QuestionS,760,,,５０点が当たったとき，どのように感じましたか？,S5
2,QuestionS,760,,,１０点が当たったとき，どのように感じましたか？,S5
3,QuestionS,760,,,５０点が外れたとき，どのように感じましたか？,S2
4,QuestionS,760,,,１０点が外れたとき，どのように感じましたか？,S3
1,QuestionM,760,注意深い,7集中,,M2
2,QuestionM,760,すてきな,6親和,,M3
3,QuestionM,760,くよくよした,1抑うつ・不安,,M2
4,QuestionM,760,敵意のある,2敵意,,M1
5,QuestionM,760,元気いっぱいの,4活動的快,,M2
6,QuestionM,760,慎重な,7集中,,M3
7,QuestionM,760,無気力な,3倦怠,,M2
8,QuestionM,760,つまらない,3倦怠,,M1
9,QuestionM,760,驚いた,8驚愕,,M3
10,QuestionM,760,恋しい,6親和,,M2
11,QuestionM,760,悩んでいる,1抑うつ・不安,,M1
12,QuestionM,760,攻撃的な,2敵意,,M1
13,QuestionM,760,だるい,3倦怠,,M2
14,QuestionM,760,動揺した,8驚愕,,M3
15,QuestionM,760,退屈な,3倦怠,,M1
16,QuestionM,760,好きな,6親和,,M2
17,QuestionM,760,気がかりな,1抑うつ・不安,,M1
18,QuestionM,760,活気のある,4活動的快,,M3
19,QuestionM,760,はっとした,8驚愕,,M3
20,QuestionM,760,憎らしい,2敵意,,M1
21,QuestionM,760,びっくりした,8驚愕,,M3
22,QuestionM,760,のんびりした,5非活動的快,,M3
23,QuestionM,760,うらんだ,2敵意,,M1
24,QuestionM,760,びくりとした,8驚愕,,M2
25,QuestionM,760,のんきな,5非活動的快,,M3
26,QuestionM,760,はつらつとした,4活動的快,,M2
27,QuestionM,760,愛らしい,6親和,,M1
28,QuestionM,760,思慮深い,7集中,,M2
29,QuestionM,760,ゆっくりした,5非活動的快,,M3
30,QuestionM,760,気力に満ちた,4活動的快,,M3
31,QuestionM,760,のどかな,5非活動的快,,M3
32,QuestionM,760,いとおしい,6親和,,M2
33,QuestionM,760,おっとりした,5非活動的快,,M3
34,QuestionM,760,ていねいな,7集中,,M2
35,QuestionM,760,丁重な,7集中,,M2
36,QuestionM,760,むっとした,2敵意,,M1
37,QuestionM,760,不安な,1抑うつ・不安,,M1
38,QuestionM,760,陽気な,4活動的快,,M3
39,QuestionM,760,自信がない,1抑うつ・不安,,M2
40,QuestionM,760,疲れた,3倦怠,,M3
