trialnum,trialcode,values.CurrentScore,values.QuestionM,values.QuestionM2,values.QuestionS,response
58,SBRL10,1050,,,,0
60,SARG50,1100,,,,0
62,SARG50,1150,,,,0
64,SBRL10,1140,,,,0
66,SALG10,1150,,,,0
68,SBRL10,1140,,,,0
70,SARL50,1090,,,,0
72,SARG50,1140,,,,0
2,SALL10,1130,,,,0
4,SALG10,1140,,,,0
6,SARG50,1190,,,,0
8,SALG10,1200,,,,0
10,SARL50,1150,,,,0
12,SBLG50,1200,,,,0
14,SALL10,1190,,,,0
16,SALG10,1200,,,,0
18,SBRG10,1210,,,,0
20,SARL50,1160,,,,0
22,SARG50,1210,,,,0
24,SALL10,1200,,,,0
26,SARG50,1250,,,,0
28,SARG50,1300,,,,0
30,SALG10,1310,,,,0
32,SBLG50,1360,,,,0
34,SBLG50,1410,,,,0
36,SBRL10,1400,,,,0
38,SALL10,1390,,,,0
40,SBRL10,1380,,,,0
42,SBRL10,1370,,,,0
44,SBRL10,1360,,,,0
46,SARG50,1410,,,,0
48,SBRG10,1420,,,,0
50,SBLL50,1370,,,,0
52,SBLL50,1320,,,,0
54,SBRG10,1330,,,,0
56,SBRL10,1320,,,,0
58,SBRL10,1310,,,,0
60,SBLL50,1260,,,,0
62,SARG50,1310,,,,0
64,SBLL50,1260,,,,0
66,SBRG10,1270,,,,0
68,SARG50,1320,,,,0
70,SBLL50,1270,,,,0
72,SALG10,1280,,,,0
1,QuestionS,1280,,,５０点が当たったとき，どのように感じましたか？,S7
2,QuestionS,1280,,,１０点が外れたとき，どのように感じましたか？,S7
3,QuestionS,1280,,,５０点が外れたとき，どのように感じましたか？,S7
4,QuestionS,1280,,,１０点が当たったとき，どのように感じましたか？,S1
1,QuestionM,1280,攻撃的な,2敵意,,M3
2,QuestionM,1280,好きな,6親和,,M2
3,QuestionM,1280,びくりとした,8驚愕,,M3
4,QuestionM,1280,恋しい,6親和,,M2
5,QuestionM,1280,はつらつとした,4活動的快,,M2
6,QuestionM,1280,思慮深い,7集中,,M3
7,QuestionM,1280,活気のある,4活動的快,,M1
8,QuestionM,1280,すてきな,6親和,,M1
9,QuestionM,1280,むっとした,2敵意,,M2
10,QuestionM,1280,おっとりした,5非活動的快,,M1
11,QuestionM,1280,自信がない,1抑うつ・不安,,M2
12,QuestionM,1280,元気いっぱいの,4活動的快,,M2
13,QuestionM,1280,のんきな,5非活動的快,,M1
14,QuestionM,1280,のどかな,5非活動的快,,M1
15,QuestionM,1280,丁重な,7集中,,M3
16,QuestionM,1280,無気力な,3倦怠,,M3
17,QuestionM,1280,疲れた,3倦怠,,M3
18,QuestionM,1280,敵意のある,2敵意,,M1
19,QuestionM,1280,退屈な,3倦怠,,M2
20,QuestionM,1280,悩んでいる,1抑うつ・不安,,M3
21,QuestionM,1280,ゆっくりした,5非活動的快,,M1
22,QuestionM,1280,驚いた,8驚愕,,M1
23,QuestionM,1280,びっくりした,8驚愕,,M2
24,QuestionM,1280,慎重な,7集中,,M3
25,QuestionM,1280,ていねいな,7集中,,M3
26,QuestionM,1280,愛らしい,6親和,,M2
27,QuestionM,1280,つまらない,3倦怠,,M2
28,QuestionM,1280,動揺した,8驚愕,,M3
29,QuestionM,1280,注意深い,7集中,,M4
30,QuestionM,1280,はっとした,8驚愕,,M2
31,QuestionM,1280,いとおしい,6親和,,M2
32,QuestionM,1280,くよくよした,1抑うつ・不安,,M2
33,QuestionM,1280,だるい,3倦怠,,M3
34,QuestionM,1280,憎らしい,2敵意,,M1
35,QuestionM,1280,気がかりな,1抑うつ・不安,,M1
36,QuestionM,1280,のんびりした,5非活動的快,,M2
37,QuestionM,1280,陽気な,4活動的快,,M1
38,QuestionM,1280,気力に満ちた,4活動的快,,M2
39,QuestionM,1280,うらんだ,2敵意,,M1
40,QuestionM,1280,不安な,1抑うつ・不安,,M1
