trialnum,trialcode,values.CurrentScore,values.QuestionM,values.QuestionM2,values.QuestionS,response
18,SARG50,1370,,,,0
20,SALG10,1380,,,,0
22,SBRL10,1370,,,,0
24,SALL10,1360,,,,0
26,SALG10,1370,,,,0
28,SALG10,1380,,,,0
30,SALL10,1370,,,,0
32,SBLG50,1420,,,,0
34,SALG10,1430,,,,0
36,SBRL10,1420,,,,0
38,SARG50,1470,,,,0
40,SBRG10,1480,,,,0
42,SBRL10,1470,,,,0
44,SALG10,1480,,,,0
46,SBLG50,1530,,,,0
48,SALL10,1520,,,,0
50,SBRL10,1510,,,,0
52,SBRL10,1500,,,,0
54,SBRG10,1510,,,,0
56,SALG10,1520,,,,0
58,SBLG50,1570,,,,0
60,SBRG10,1580,,,,0
62,SALL10,1570,,,,0
64,SBRL10,1560,,,,0
66,SALL10,1550,,,,0
68,SALL10,1540,,,,0
70,SBRL10,1530,,,,0
72,SALL10,1520,,,,0
1,QuestionS,1520,,,５０点が当たったとき，どのように感じましたか？,S6
2,QuestionS,1520,,,５０点が外れたとき，どのように感じましたか？,S1
3,QuestionS,1520,,,１０点が外れたとき，どのように感じましたか？,S3
4,QuestionS,1520,,,１０点が当たったとき，どのように感じましたか？,S5
1,QuestionM,1520,おっとりした,5非活動的快,,M2
2,QuestionM,1520,つまらない,3倦怠,,M2
3,QuestionM,1520,自信がない,1抑うつ・不安,,M2
4,QuestionM,1520,はつらつとした,4活動的快,,M3
5,QuestionM,1520,のどかな,5非活動的快,,M2
6,QuestionM,1520,気がかりな,1抑うつ・不安,,M3
7,QuestionM,1520,くよくよした,1抑うつ・不安,,M3
8,QuestionM,1520,悩んでいる,1抑うつ・不安,,M3
9,QuestionM,1520,無気力な,3倦怠,,M1
10,QuestionM,1520,うらんだ,2敵意,,M2
11,QuestionM,1520,すてきな,6親和,,M2
12,QuestionM,1520,動揺した,8驚愕,,M2
13,QuestionM,1520,むっとした,2敵意,,M3
14,QuestionM,1520,敵意のある,2敵意,,M2
15,QuestionM,1520,元気いっぱいの,4活動的快,,M2
16,QuestionM,1520,攻撃的な,2敵意,,M2
17,QuestionM,1520,のんびりした,5非活動的快,,M2
18,QuestionM,1520,活気のある,4活動的快,,M2
19,QuestionM,1520,だるい,3倦怠,,M3
20,QuestionM,1520,びっくりした,8驚愕,,M2
21,QuestionM,1520,ていねいな,7集中,,M3
22,QuestionM,1520,思慮深い,7集中,,M2
23,QuestionM,1520,退屈な,3倦怠,,M2
24,QuestionM,1520,恋しい,6親和,,M2
25,QuestionM,1520,愛らしい,6親和,,M2
26,QuestionM,1520,いとおしい,6親和,,M2
27,QuestionM,1520,丁重な,7集中,,M2
28,QuestionM,1520,疲れた,3倦怠,,M3
29,QuestionM,1520,気力に満ちた,4活動的快,,M2
30,QuestionM,1520,ゆっくりした,5非活動的快,,M1
31,QuestionM,1520,はっとした,8驚愕,,M2
32,QuestionM,1520,不安な,1抑うつ・不安,,M3
33,QuestionM,1520,びくりとした,8驚愕,,M3
34,QuestionM,1520,慎重な,7集中,,M3
35,QuestionM,1520,驚いた,8驚愕,,M2
36,QuestionM,1520,陽気な,4活動的快,,M2
37,QuestionM,1520,好きな,6親和,,M2
38,QuestionM,1520,憎らしい,2敵意,,M2
39,QuestionM,1520,のんきな,5非活動的快,,M3
40,QuestionM,1520,注意深い,7集中,,M3
