trialnum,trialcode,values.CurrentScore,values.QuestionM,values.QuestionM2,values.QuestionS,response
21,QuestionM,1200,のんびりした,5非活動的快,,M3
22,QuestionM,1200,驚いた,8驚愕,,M2
23,QuestionM,1200,無気力な,3倦怠,,M3
24,QuestionM,1200,攻撃的な,2敵意,,M1
25,QuestionM,1200,注意深い,7集中,,M1
26,QuestionM,1200,ていねいな,7集中,,M2
27,QuestionM,1200,好きな,6親和,,M3
28,QuestionM,1200,気力に満ちた,4活動的快,,M1
29,QuestionM,1200,おっとりした,5非活動的快,,M3
30,QuestionM,1200,のんきな,5非活動的快,,M3
31,QuestionM,1200,愛らしい,6親和,,M3
32,QuestionM,1200,自信がない,1抑うつ・不安,,M2
33,QuestionM,1200,陽気な,4活動的快,,M3
34,QuestionM,1200,恋しい,6親和,,M3
35,QuestionM,1200,いとおしい,6親和,,M2
36,QuestionM,1200,退屈な,3倦怠,,M3
37,QuestionM,1200,びくりとした,8驚愕,,M1
38,QuestionM,1200,くよくよした,1抑うつ・不安,,M1
39,QuestionM,1200,のどかな,5非活動的快,,M3
40,QuestionM,1200,はっとした,8驚愕,,M2
