trialnum,trialcode,values.CurrentScore,values.QuestionM,values.QuestionM2,values.QuestionS,response
54,SARL50,990,,,,0
56,SARG50,1040,,,,0
58,SARL50,990,,,,0
60,SARG50,1040,,,,0
62,SBLG50,1090,,,,0
64,SARG50,1140,,,,0
66,SBRL10,1130,,,,0
68,SBRL10,1120,,,,0
70,SALL10,1110,,,,0
72,SALG10,1120,,,,0
2,SALL10,1110,,,,0
4,SARL50,1060,,,,0
6,SBRL10,1050,,,,0
8,SBLG50,1100,,,,0
10,SBRG10,1110,,,,0
12,SBRG10,1120,,,,0
14,SARG50,1170,,,,0
16,SBLG50,1220,,,,0
18,SALG10,1230,,,,0
20,SALL10,1220,,,,0
22,SBLG50,1270,,,,0
24,SBLG50,1320,,,,0
26,SARL50,1270,,,,0
28,SBLL50,1220,,,,0
30,SARG50,1270,,,,0
32,SBRG10,1280,,,,0
34,SBRG10,1290,,,,0
36,SARG50,1340,,,,0
38,SBLG50,1390,,,,0
40,SALG10,1400,,,,0
42,SALL10,1390,,,,0
44,SARL50,1340,,,,0
46,SBLL50,1290,,,,0
48,SARG50,1340,,,,0
50,SBRG10,1350,,,,0
52,SBRL10,1340,,,,0
54,SARL50,1290,,,,0
56,SBLG50,1340,,,,0
58,SBLL50,1290,,,,0
60,SALG10,1300,,,,0
62,SARL50,1250,,,,0
64,SBRG10,1260,,,,0
66,SARL50,1210,,,,0
68,SARL50,1160,,,,0
70,SBLL50,1110,,,,0
72,SARL50,1060,,,,0
2,SBLL50,1010,,,,0
4,SBLG50,1060,,,,0
6,SBLG50,1110,,,,0
8,SBLG50,1160,,,,0
10,SALL10,1150,,,,0
12,SALL10,1140,,,,0
14,SALL10,1130,,,,0
16,SALL10,1120,,,,0
18,SALG10,1130,,,,0
20,SALL10,1120,,,,0
22,SBLL50,1070,,,,0
24,SBLG50,1120,,,,0
26,SBLL50,1070,,,,0
28,SBLL50,1020,,,,0
30,SBLL50,970,,,,0
32,SARG50,1020,,,,0
34,SARG50,1070,,,,0
36,SBRG10,1080,,,,0
38,SALL10,1070,,,,0
40,SBLL50,1020,,,,0
42,SARG50,1070,,,,0
44,SBLG50,1120,,,,0
46,SALL10,1110,,,,0
48,SALG10,1120,,,,0
50,SARL50,1070,,,,0
52,SALG10,1080,,,,0
54,SBLL50,1030,,,,0
56,SARL50,980,,,,0
58,SBRG10,990,,,,0
60,SALL10,980,,,,0
62,SBLG50,1030,,,,0
64,SBRG10,1040,,,,0
66,SBRL10,1030,,,,0
68,SARG50,1080,,,,0
70,SARL50,1030,,,,0
72,SBLG50,1080,,,,0
1,QuestionS,1080,,,１０点が外れたとき，どのように感じましたか？,S4
2,QuestionS,1080,,,１０点が当たったとき，どのように感じましたか？,S5
3,QuestionS,1080,,,５０点が当たったとき，どのように感じましたか？,S6
4,QuestionS,1080,,,５０点が外れたとき，どのように感じましたか？,S2
1,QuestionM,1080,陽気な,4活動的快,,M3
2,QuestionM,1080,驚いた,8驚愕,,M1
3,QuestionM,1080,つまらない,3倦怠,,M1
4,QuestionM,1080,憎らしい,2敵意,,M1
5,QuestionM,1080,のんびりした,5非活動的快,,M3
6,QuestionM,1080,攻撃的な,2敵意,,M2
7,QuestionM,1080,無気力な,3倦怠,,M2
8,QuestionM,1080,慎重な,7集中,,M2
9,QuestionM,1080,元気いっぱいの,4活動的快,,M3
10,QuestionM,1080,不安な,1抑うつ・不安,,M2
11,QuestionM,1080,丁重な,7集中,,M3
12,QuestionM,1080,すてきな,6親和,,M3
13,QuestionM,1080,はっとした,8驚愕,,M2
14,QuestionM,1080,敵意のある,2敵意,,M1
15,QuestionM,1080,好きな,6親和,,M3
16,QuestionM,1080,気がかりな,1抑うつ・不安,,M2
17,QuestionM,1080,はつらつとした,4活動的快,,M3
18,QuestionM,1080,のどかな,5非活動的快,,M3
19,QuestionM,1080,くよくよした,1抑うつ・不安,,M2
20,QuestionM,1080,びっくりした,8驚愕,,M2
21,QuestionM,1080,自信がない,1抑うつ・不安,,M2
22,QuestionM,1080,思慮深い,7集中,,M3
23,QuestionM,1080,のんきな,5非活動的快,,M3
24,QuestionM,1080,疲れた,3倦怠,,M3
25,QuestionM,1080,びくりとした,8驚愕,,M1
26,QuestionM,1080,注意深い,7集中,,M3
27,QuestionM,1080,ていねいな,7集中,,M3
28,QuestionM,1080,動揺した,8驚愕,,M1
29,QuestionM,1080,気力に満ちた,4活動的快,,M2
30,QuestionM,1080,ゆっくりした,5非活動的快,,M3
31,QuestionM,1080,悩んでいる,1抑うつ・不安,,M2
32,QuestionM,1080,退屈な,3倦怠,,M3
33,QuestionM,1080,だるい,3倦怠,,M3
34,QuestionM,1080,おっとりした,5非活動的快,,M3
35,QuestionM,1080,活気のある,4活動的快,,M3
36,QuestionM,1080,うらんだ,2敵意,,M1
37,QuestionM,1080,愛らしい,6親和,,M3
38,QuestionM,1080,恋しい,6親和,,M3
39,QuestionM,1080,むっとした,2敵意,,M2
40,QuestionM,1080,いとおしい,6親和,,M3
